,source_name,normalized_url,review_source_id,reviewer_source_id,brand_name,product_name,product_source_id,review_date,review_rating,review_content
53,amazon,javycoffee.com,R1YREWGYZ27PR7,amzn1.account.AG2ZZK5A5SLY73CIO3CXRCLNAQPA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-04 00:00:00,5.0," I don’t think I’ll ever need to make another trip to the coffee shop again! Javy coffee tastes delicious, easy to craft up a fancy drink, and a little goes a long way!! Hi caffeine! 👋🏻 I added almond milk, my favorite creamer, and 2 tsp of Javy and it was delicious! 10/10 recommend and will buy again! "
54,amazon,acuitybrands.com,RN06KCEZLAD9A,amzn1.account.AFAKF7WZXBR5QHW5TM3Y4IGQA5TA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-15 00:00:00,5.0," Great taste and nice jolt of energy to start my morning. Best of all, there is no clean up involved. I was spending 5-10 minutes cleaning my French press before I found Jot. "
55,amazon,acuitybrands.com,RMTNI08LY2TFQ,amzn1.account.AGBCN6F4SNM5MNHPECMXD2B3ZCKQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-25 00:00:00,5.0," I had originally started using Jot to make iced Americanos with a splash of milk, as I usually drink cold brew with milk, but they were a little strong for my taste. I realized it was best used for lattes, so now I use it to make a quick shaken iced oat milk latte each morning, which is even better than the one at Starbucks! It's so easy to use and has a much better flavor than other coffee concentrates out there. "
56,amazon,javycoffee.com,R2T3X0NUZMXLO2,amzn1.account.AHESZFF4KDLDJYT3FY6XRGOUWPTA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-15 00:00:00,4.0, Somewhat expensive. Convenient. 
57,amazon,acuitybrands.com,R1JLSK8XT69483,amzn1.account.AHX5SW5OLFEKLEAF3WMQG3NP3ELQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-29 00:00:00,5.0," This is a nice smooth coffee, no bitter aftertaste. I like that when you find your strength level it is repeatable. Frustrating with others that difficult to duplicate just the perfect taste every time. Great for iced coffee. "
58,amazon,acuitybrands.com,R1G1M4S7ZIECCM,amzn1.account.AFIBYFNCVV3LCVQ57X2UXGTDIDJQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-04 00:00:00,5.0," Jot is the perfect balance of on-to-go convenience; delicious, rich taste; and healthful, responsible sourcing/consumption. I have been a picky French Press fanatic, but was a convert after my first cup! Highly recommend. "
59,amazon,javycoffee.com,R1Q8VLQ79S37SE,amzn1.account.AGFQIEPCHM7OZQVKSJCXVE3SCPGA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-17 00:00:00,1.0, The bottle wasn't sealed correctly. The foil top wasn't lined with the top of the bottle. Looks to have spilled a little. Not going to use because it was not sealed properly. 
60,amazon,acuitybrands.com,R27YCCCXHNY2LR,amzn1.account.AFQIP66VCN54NM4HK7BGLJYAJFNQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-30 00:00:00,5.0, Absolutely obsessed with it!! Best homemade iced coffee ive ever made! 5 stars 
61,amazon,acuitybrands.com,R2VF7UF4PTT62S,amzn1.account.AH2ZMACFVDLPVHYDWX7VLF2KADSQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-18 00:00:00,4.0," I love coffee more than any other beverage. If I could get a continuous IV drip of it, I would. When it comes to my brewing preference, cold brew has completely taken over. I'm always looking to try new blends and brands. I was pleasantly surprised when I stumbled across Jot. While I was skeptical, I couldn't resist the urge to simplify my habit. The ease of making a morning and afternoon cup of coffee can't be beat and 1 tablespoon really does the trick. It has a smooth taste and bold flavor. I highly recommend Jot. Give it a shot. "
62,amazon,javycoffee.com,R27TQUHVJP6SR9,amzn1.account.AE5TTBFMWOG7IW2S3GBQUXX673WQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-04 00:00:00,5.0," Love this! I have been drinking coffee for a year and tend to like cold brew. I was tired of the price, then I saw Javy! I was weary but it’s so good! Not bitter at all and has great flavor. I’m always on the go so this is going to be amazing. Before this, $20 would have given me about 1.5 weeks of coffee.  Now it will give me AT LEAST double that. "
63,amazon,acuitybrands.com,RADOP3E6HPCVD,amzn1.account.AFFO4EWVUCH3ZUKHQ4NNXJNPTLPA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-04-21 00:00:00,5.0," I love Jot! So easy to use when you’re in a hurry, and don’t have time to make a pot of coffee. I also love jot drizzled over coconut ice cream! "
64,amazon,javycoffee.com,R11E59IMV4H3PP,amzn1.account.AF6OUYBCBBIZY2V4DVB7334Q6MQA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-12 00:00:00,5.0," First of all, this order was leaking when I got it. I did not demand a replacement but wanted to make them aware. They are replacing the item. I only have one negative. I have a cat that loves coffee and when this leaked I had a concern about a cat getting a concentrated dose of caffeine if he licked it. So if you have a cat with addictions like I do, be sure to clean up any residue. 🐾 "
65,amazon,javycoffee.com,R35YJSQTTKDGRP,amzn1.account.AEW7CRDYXQSGFAIBBK3OJI27EMXQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-16 00:00:00,5.0, Love this method of making my coffee in the morning and it tastes great. 
66,amazon,javycoffee.com,R29BJR9MW5WMT1,amzn1.account.AFRP3BL724BL7JLEM55CJFNBVTXQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-21 00:00:00,5.0, Great! Makes morning and afternoon coffee a breeze! It's not too acidic like many other concentrates and is perfect for those who love ice coffee but are too lazy to make it the traditional way! 
67,amazon,javycoffee.com,R3HS85MK9ZN455,amzn1.account.AH2GJWAKOAASC4IT3DXSINH34RZQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-10 00:00:00,4.0," First, this is better than instant coffee but using the directions of 1-2 spoonfuls per cup just provides a very weak coffee with not much flavor. In order to get a cup of coffee like you would make from grounds or purchase at a coffee shop you need 3-5 spoonfuls of concentrate which makes it pretty expensive. Drinking 2-3 cups per day the bottle lasted me 3 days. "
68,amazon,acuitybrands.com,R3F15U8Y1I4X55,amzn1.account.AH5KGXUETP6K52L3MACQPONT3DUQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-18 00:00:00,5.0, I usually get an upset stomach from coffee but not with Jot. The flavor is rich/delicious and super quick to make. So far I've made iced lattes and added it to my Protien shake blended with ice for a yummy frappucino treat. I am hooked! 
69,amazon,javycoffee.com,R2PIOQXW6CUATL,amzn1.account.AG7HDOT3S76XORPOOQ5TQ35RAWNQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-05 00:00:00,5.0, The girlfriends picky and she approves. I just like coffee lol. 
70,amazon,javycoffee.com,R1E2UZSO13G2TV,amzn1.account.AHXGJKR4XDQ7QJS5K66INKMWYQDA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-19 00:00:00,5.0, I really like this its simple to use tastes great with creamer and sugar and gives a nice pick me up 
71,amazon,acuitybrands.com,R1F4UKJT6MPKRW,amzn1.account.AF6RON6SQ2HHPAX3LPO5FSU2GHGA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-17 00:00:00,2.0, I personally wasn’t a huge fan of the flavor for an iced coffee. 
72,amazon,javycoffee.com,R1K5WUDKVZBTCC,amzn1.account.AGZGBUMXECSFPPOS5FXRUQXT57GQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-16 00:00:00,5.0," I love this. I am a fan of strong black coffee, particularly cold brews. The fact that you can make it as strong as you want is a huge plus. "
73,amazon,javycoffee.com,R1PJFWXE4USRCJ,amzn1.account.AHHWOASOCJTMZ5WG6CZAFBS73DDQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-20 00:00:00,5.0," Definitely a good option for iced coffee, would believe it was a made espresso shot if you told me "
74,amazon,javycoffee.com,RQJP5N7G3GSYE,amzn1.account.AF6ALQRO6TBGBQSHUHVSWLIM6FCA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-12 00:00:00,5.0, I have fallen in love with JAVY.  I can add it to water and drink it while I’m fasting without the dreaded bitterness.  It’s convenient and easy to use. 
75,amazon,javycoffee.com,R3P6NH5XRBNAH0,amzn1.account.AGARDRWHSDARIKEQ2URG4UTNYSLQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-09 00:00:00,5.0," Do to a medical condition I must avoid acidity foods or drinks. JAVY decaf cold brew meets my requirements. Plus, you can make your coffee strength as strong or weak as you like. "
76,amazon,acuitybrands.com,R1D1BUB7X4XY6L,amzn1.account.AFO3YEFCF7Y2FYNGL3SVWZ3IL6NQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-07-20 00:00:00,5.0," Super good flavor, easy to make and take up zero space in the fridge. "
77,amazon,acuitybrands.com,R379XQMBP8RP8J,amzn1.account.AHBOODS3RMG6LCSEE2H6IIN43QYQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-08-26 00:00:00,3.0, Best thing about it is convenience. Did not care for taste and quite costly (I thought). Gave away most of the bottle. 
78,amazon,acuitybrands.com,R29YNEXHURBW81,amzn1.account.AGLGU7EJ3XDKZLUSZOZ5GKSARR4A,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-03 00:00:00,5.0," I’ve been trying a few different types of coffee concentrates and this has been my favorite so far! It tastes closer to regularly brewed/drip coffee than anything else I’ve tried! Edit: if you were lucky enough to get a coupon for a free bottle in exchange for a review, I highly recommend going through with it. I got my free bottle in the mail. I am going to be a loyal customer from here on out! "
79,amazon,javycoffee.com,RCJH021O7HR0C,amzn1.account.AFWGVCE35DRCLI5QFM4MYNLHKJ6Q,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-13 00:00:00,5.0, I used this to up my protein shake game. I’ve added regular coffee but found it didn’t add enough flavor. ONE little tap of this and I got a delicious coffee flavor out of a protein shake drink. I will order again! 
80,amazon,acuitybrands.com,R336ZYT6GR4ESI,amzn1.account.AGIDM7L25KN47PUNZLATCQDFPD5A,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-08-22 00:00:00,5.0, This reminds me a lot of Javy coffee concentrate I saw on Tiktok but it’s been sold out lately. This Jot coffee concentrate is used exactly like Javy but a little less expensive. 10/10! 
81,amazon,javycoffee.com,R1O8BW6NT041TS,amzn1.account.AHPALYJRWAJ5N5AZ3GSULP5PSHMA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-14 00:00:00,5.0, I love the fact that this doesn’t take up a ton of room in my kitchen and that it’s more sustainable because I’m not throwing away pods! Plus there’s less to ship each time 
82,amazon,javycoffee.com,R1WJFMJK6OU0S5,amzn1.account.AE52D56VXVBLNPVOFHVFSSGQRDDA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-19 00:00:00,5.0, JAVY makes a mean iced coffee. It’s pretty great that you can drastically alter the strength without having to down a ton more coffee and the flavor is quite nice as well. There’s no odd after taste and it goes down very smooth. 
83,amazon,javycoffee.com,RR0MOG94QDT50,amzn1.account.AFBXV2H7OHXVCDCDF5ODMUO4XOHA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-02-26 00:00:00,5.0, This makes the best iced coffee!!! I love it and will be buying more! 
84,amazon,acuitybrands.com,R304VUIU49TQ9M,amzn1.account.AGT3PIL5BPKZBOHQR2N6YARFT76Q,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-07-29 00:00:00,1.0," i love coffee and drink a lot of it, however this was just nasty. "
85,amazon,acuitybrands.com,R3RWSO1Y5EVY8V,amzn1.account.AHRGIGOMMBVXU5K67B6X6NIFCKOA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-31 00:00:00,4.0, Super convenient and tastes like cold brew :) 
86,amazon,acuitybrands.com,R3KC59038SLSFA,amzn1.account.AFNUS75TECNOZV4X3NYLC767ZJTA,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-05-22 00:00:00,5.0," It is so convenient to blend, to add to drinks, to have alone. "
87,amazon,acuitybrands.com,R26YLXS6MKKNV8,amzn1.account.AG73FGL2R7E3VOCJE4QGD7FEFMRQ,Jot,Jot Concentrated Coffee - 20X Stronger Than Regular Coffee or Cold Brew - 150 mg of Caffeine - Create Instant Iced Coffee or Add a Shot for a Latte - 1 Bottle (14 Servings),B091V5NX6R,2021-06-30 00:00:00,5.0," I've tried a few of these ""concentrated"" coffee products, and they all left me wanting more. Jot is different. It is really quite good, and saves me a trip to the coffee shop. I love iced coffee, and this product cuts down the time to make one to less than 3 minutes. I use about 1.5 teaspoons to 8 ounces of whole milk over ice plus my sweetener. The only negative thing about this product is that a truly delicious iced coffee is so much more accessible to me now, that I am having 2-3 of these per day! "
88,amazon,javycoffee.com,R3ILVKLH1I3KU5,amzn1.account.AHP6J6PXCYU2IHQJQ3CUMQOBAYBQ,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-24 00:00:00,5.0," Delicious full dark flavor!  Easy to use.  I ordered this to help curb by Starbucks iced coffee $$ habit.  It’s so convenient!  A few drops in my filtered water, splash of cream, ice, and I’m ready to go. Added bonus:  my daughter and I are going on a camping trip in our conversion can and now I can have my morning brew in a snap without any hassle!  Love it "
89,amazon,javycoffee.com,R3P8RQ3A87P9MB,amzn1.account.AEWUZW3WW4HC3JEFLIFGCL2KZQUA,Javy Coffee,"Javy Coffee Microdose 30X Liquid Coffee Concentrate, Artisan Roasted Cold Brew Coffee Arabica, Unsweetened Iced Coffee & Cold-Brew, Concentrated Cold Brew Coffee, Ice Coffee 6oz. Bottle, 30 Servings",B08SJ4HVSY,2021-03-18 00:00:00,5.0," Convenient, great taste, love it!! "
